Title,Price,Area,Address,Gen_descrip,Loại hình,Số phòng ngủ,Tình trạng pháp lý,Số tầng,Căn góc,Nội thất,Bình nóng lạnh,Máy hút mùi,Tủ bếp,Bàn ăn,Kệ TV,Tủ trang trí,Giường ngủ,Bàn phấn,Tủ quần áo,Bồn tắm,Vòi hoa sen,Bồn cầu,Bồn rửa mặt,Bàn ghế P.khách,Ngày đăng,Ngày hết hạn,Loại tin,ID tin,Hướng nhà,Hướng ban công
"Bán chung cư N3 Đội Cấn - Giang Văn Minh - Ba Đình, nội thất đầy đủ, về ở luôn, ô tô đỗ cửa","620 - 820Triệu ","50 - 65m2","['Hà Nội', 'Quận Ba Đình', 'Bán Căn hộ chung cư tại Đường Đội Cấn']","Chủ Đầu Tư trực tiếp bán chung cư N3 Đội Cấn - Giang Văn Minh - Ba ĐìnhLiên hệ trực tiếp Hưng chủ đầu tư : 0982882*** Giá: 640 triệu - 690tr - 750tr - 900tr - hơn 1 tỷ/căn.Diện tích: 45m2 - 48m2 - 49m2 - 50m2 - 55m2 - 58m2 - 65m2.Giá đã bao gồm phí VAT làm sổ.Thiết kế 1 - 2 phòng ngủ rộng và thoáng đẹp.- Có 2 tầng hầm rộng để ô tô và xe máy, khu dân trí cao.Thang máy nhập khẩu tốc độ cao.Full nội thất: Sàn gỗ, tủ bếp, thiết bị vệ sinh nhập, giường tủ, kệ tivi, ghế sofa, bình nóng lạnh, truyền hình cáp, internet đầy đủ.Bảo vệ 24/24, an ninh tốt., camera..Gần nhiều trung tâm thương mại, công viên, trường học cấp 1 cấp 2.Pháp lý, ký HDMB, giấy phép xây dựng, tách sổ hồng theo quy định nhà nước.Liên hệ trực tiếp chủ đầu tư: 0982882*** (miễn môi giới - trung gian).Add Zalo để nhận video căn hộ",Căn hộ,2,Sổ hồng,6,Có,Đầy đủ,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0, 15/11/2023,29/11/2023,Bán,1940214,,
"Bán gấp - chung cư E1 Thái Hà - Chùa Bộc - Ngã Tư Sở - Đống Đa, giá từ 580tr/căn, nội thất đầy đủ","550 - 800Triệu ","45 - 65m2","['Hà Nội', 'Quận Đống Đa', 'Mua bán Căn hộ chung cư tại Phố Thái Hà']","Chính chủ - Bán chung cư E1 Thái Hà - Chùa Bộc - Ngã Tư Sở - Đống ĐaLiên hệ Hưng chủ đầu tư: 0982882***Giảm giá sâu cho khách hàng mua nhà trong tháng - nhận nhà ngay.Giá bán: 592tr - 650tr - 700tr - 800tr - 906tr - hơn 1 tỷ.Diện tích: 45m2 - 48m2 - 50m2 - 52m2 - 55m2 - 65m2 - 70m2Nội thất: Sàn gỗ, tủ bếp, trần thạch cao, thiết bị vệ sinh, bình nóng lạnh, đèn led.Tòa nhà thiết kế tầng 1 để xe, có đầy đủ hệ thống phòng cháy chữa cháy tự động, an ninh tòa nhà bảo vệ chuyên nghiệp.Tôi là chủ: 0982882***Liên hệ trực tiếp chủ đầu tư để mua nhà - add Zalo để nhận video căn hộ.",Căn hộ,2,Sổ hồng,8,Có,Có,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0, 15/11/2023,29/11/2023,Bán,1640758,,
"Nhận đặt Booking tòa SA1 - Mua nhà từ móng các căn giá tốt - CK cực khủng - Vinhomes Smart City","2,5Tỷ ","55m2",['Mua bán Căn hộ chung cư  Vinhomes Smart City'],"Mở bán toà SA1 - phân khu Sakura.- Cơ hội mua nhà giá tốt nhất từ móng.Chỉ 10% ký HĐMB.Tiến độ đóng giãn nhất.Thiết kế siêu đẹp và tối ưu nhất dự án.Hiện tại đang có rất nhiều toà đang và chuẩn bị mở bán với nhiều mức giá khác nhau, em Thái tổng hợp lại mức giá để A/C KH lắm được và lựa chọn phân khu phù hợp với nhu cầu và tài chính của mình ạ:- Phân khu mới mở bán The Canopy (toà P17) mức giá khoảng 58tr/m².- Phân khu Tonkin (toà TK2) mức giá khoảng từ 60tr/m².- Phân khu Masteri (toà B và toà C) mức giá khoảng từ 68tr/m².- Phân khu Lumière của Masteri homes chuẩn bị mở bán dự kiến từ 90tr/m².- Như vậy toà SA1 có thể là toà có mức giá tốt nhất cuối cùng dự kiến khoảng từ 48tr/m².A/C KH yêu thích phong cách Nhật Bản thì hãy đặt Booking sớm để có thể lựa chọn được căn tầng theo sở thích và nhận các phần quà hấp dẫn khác ạ.- Dòng Studio (DT: Từ 26 - 34m thông thuỷ).- Dòng 1PN + 1 (DT: 43m thông thuỷ).- Dòng 2PN quốc dân (DT: 55m thông thuỷ).- Dòng 2PN + 1 (DT: 63m thông thuỷ).- Dòng 3PN (DT: 75 - 82m thông thuỷ).Dễ mua - Dễ bán - Dễ chuyển nhượng.Tiêu chuẩn bàn giao cao cấp (bao gồm: Thiết bị vệ sinh đầy đủ, trần thạch cao, full sàn gỗ, điều hòa Multi hai chiều, hệ thống điện đầy đủ, khóa cửa thông minh bằng vân tay).- Hình thức sở hữu: Sổ đỏ lâu dài - Pháp lý rõ ràng.- Em Dung Vinhomes hỗ trợ đưa đón A/C tham quan thực tế dự án và nhà mẫu ngay tại phân khu. Tất cả các ngày trong tuần từ 9h30 - 20h.AC quan tâm inbox em gửi thông tin chi tiết nhé ạ.E Dung Vinhomes: 0903 437 ***",Căn hộ,,Sổ đỏ,,,,,,,,,,,,,,,,,, 13/11/2023,27/11/2023,Bán,2628058,,
"Nhận đặt cọc thiện chí tòa SA1 phân khu Sakura gía tốt nhất Vinhomes Smart CIty từ 1,4 tỷ","1,4Tỷ ","30m2",['Mua bán Căn hộ chung cư  Vinhomes Smart City'],"Chuẩn bị mở bán tòa SA1 hợp phần cuối cùng phân khu Sakura phong cách Nhật cực đẹp tại Vinhomes Smart City Tây Mỗ.Mặt bằng tầng 19 căn/sàn. Thiết kế gồm nhiều dạng căn hot như studio, 1n+1, 2pn 54m, 2n+1 64m,...giá dự kiến khoảng 46-55 triệu/m2.Phân khu đẹp phong cách Nhật với các tiện ích độc nhất như hồ cá koi, bể bơi 4 mùa, vườn hoa anh đào, hoa tulip, cổng nguyệt môn, chòi trà đạo,....Giá đợt 1. trả tiến độ giãn trong 2 năm, hỗ trợ vay ngân hàng miễn lãi.Liên hệ em sớm để lấy các suất mua đợt đầu tiên ra hàng.",Căn hộ,,Sổ hồng,,,,,,,,,,,,,,,,,, 11/11/2023,25/11/2023,Bán,2624666,Tây-Nam,
"Chính chủ - Chung cư H11 Xã Đàn - Phương Liên - Phạm Ngọc Thạch , ở ngay đủ đồ, tặng vàng 24k","500Triệu ","46m2","['Hà Nội', 'Quận Đống Đa', 'Mua bán Căn hộ chung cư tại Phố Xã Đàn']","Mở Bán!!! Chung cư  H11 Xã Đàn - Phạm Ngọc Thạch - Đê La Thành - Khâm Thiên - Kim Liên - Lê Duẩn, ở ngay đủ đồ, Tặng vàng 24k1. VỊ TRÍ:- Cách Hầm Kim Liên (500m), Gần Ngã Tư Phạm Ngọc Thạch - Xã Đàn (100m)...- Chung cư xã Đàn , cạnh các tuyến đường lớn như: Phố Đê La Thành - Phạm Ngọc Thạch - Tôn Đức Thắng, Văn Miếu, Xã Đàn, Chùa Bộc, Lê Duẩn.- Gần các trường đại học lớn như: Học viện Ngân Hàng, đại học Thủy Lợi, đại học Hà Nội, Bách Khoa, Xây Dựng, đại học Kinh Tế Quốc Dân.2. GIÁ BÁN:- Loại siêu mini 27m2:  500 - 550 tr.- Loại 1 phòng ngủ: 650 tr - 710 tr - 800 tr.- Loại 2 phòng ngủ: 910 tr - hơn 1 tỷ.- Loại đặc biệt 40m2 nhà và 15m2 sân giá chỉ 900trChiết khấu ngay khi mở hàng 50tr mỗi căn.3. NỘI THẤT CĂN HỘ:- Sàn gỗ, trần thạch cao, bếp từ, hút mùi, tủ bếp trên dưới, giường tủ sofa, đầu chờ điều hoà nóng lạnh, thiết bị vệ sinh, truyền hình cáp.DỰ ÁN TIN CHÍNH CHỦ ĐẦU TƯ - MIỄN TRUNG GIAN.",Căn hộ,2,Sổ hồng,5,Có,Có,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0, 10/11/2023,08/12/2023,Bán,1163142,Tây-Nam,Đông-Nam
"Chính chủ - Bán chung cư P15 Thái Hà - Chùa Bộc - Tây Sơn 35 - 55m2, Ở Ngay, Tặng ngay Vàng 24k","600Triệu ","46m2","['Hà Nội', 'Quận Đống Đa', 'Mua bán Căn hộ chung cư tại Phố Thái Hà']","
Chính chủ - Bán Chung cư P15 Thái Hà - Chùa Bộc - Tây Sơn 35 - 55m, Full Nội Thất, Giảm 50tr Căn, Ở Ngay1.Vị trí.Gần các tuyến đường lớn trung tâm: thái thịnh, thái hà, Chùa Bộc, tây sơn, ngã tư sở...Tiện ích công cộng gần trường cấp 1 cấp 2 thái thịnh...Cách 500 mét là Công an phường, gần công viên lơn, các trường đại học thủy lợi, ngân hàng, y dược, công đoàn…2. Giá bán.+ Căn 35 - 40m2: Giá từ 600tr - 650tr 750tr+ Căn 42 - 48m2: Giá từ 900 tr – 950tr hơn 1 tỷ.+ Căn 55 - 65m2: Giá từ 1,3 - hơn 1,5 tỷ- Đặc biệt chiết khấu ngay cây vàng 24k, khi thanh toán nhanh3. Nội thất.Sàn gỗ, trần thạch cao, tủ bếp trên dưới, bếp từ, hút mùi, nóng lạnh, thiết bị vệ sinh đầy đủ, các đèn điện chiếu sáng và trang trí tuyệt đẹp, đầu chờ internet, truyền hình cáp…Thông tin liên hệ xem nhà 24/24.",Căn hộ,2,Sổ hồng,7,Có,"Sàn gỗ, trần thạch cao, tủ bếp trên dưới, bếp từ, hút mùi, nóng lạnh, thiết bị vệ sinh đầy đủ, các đèn điện chiếu sáng và trang trí tuyệt đẹp, đầu chờ internet, truyền hình cáp…",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0, 10/11/2023,08/12/2023,Bán,1921750,Đông,Bắc
"Loại hình căn hộ 2N2WC hót nhất dự án VHSC - 55m thông thuỷ giá từ 2ty4","2,5Tỷ ","59m2",['Mua bán Căn hộ chung cư  Vinhomes Smart City'],"Sakura- SA1 mảnh ghép cuối cùng- Loại hình căn hộ 2N2WC hót nhất dự án VHSC- Với diện tích 55m2 thông thuỷ - 59m2 Tim tường.- Thanh toán tiến độ cực giãn🌸 SA1 - BÔNG HOA ANH ĐÀO ĐẸP NHẤT VINHOMES SMART CITY 🌸🏤 𝐂𝐡𝐢̉ 𝐭𝐮̛̀ 500𝐭𝐫 𝐬𝐨̛̉ 𝐡𝐮̛̃𝐮 𝐧𝐠𝐚𝐲 𝐜𝐚̆𝐧 2PN💵 3 𝐧𝐚̆𝐦 𝐬𝐚𝐮 𝐦𝐨̛́𝐢 𝐭𝐫𝐚̉ 𝐠𝐨́𝐩📌Thủ tục dễ dàng , linh hoạt, nhanh chóng💲 Hỗ trợ 𝘃𝗮𝘆 đ𝗲̂́𝗻 70%𝗚𝗧𝗖𝗛 Thời hạn vay tối đa 35 năm🎁 Thanh toán chia nhỏ các đợt thanh toán không bị gấp dòng tiềnĐc : 𝐕𝐢𝐧𝐡𝐦𝐞𝐬 𝐒𝐦𝐚𝐫𝐭 𝐂𝐢𝐭𝐲 ( Tây Mỗ- Nam Từ Liêm)Em Trung: O898557696",Căn hộ,,,,,,1.0,,,,,,,,,1.0,1.0,1.0,1.0,, 10/11/2023,24/11/2023,Bán,2621994,Đông-Bắc,
"Bán nhà mặt phố Lương Văn Can Quận Hà Đông - Hà Nội giá 15.17 Tỷ","15,17Tỷ ","70m2","['Hà Nội', 'Quận Hà Đông', 'Mua bán Nhà mặt phố tại Đường Lương Văn Can']","Chính chủ cần Bán nhà mặt phố Lương Văn Can quận Hà Đông.- Vị trí: Trung tâm phố cổ Hà Đông, nhà căn góc 2 mặt đường thông, ô tô đỗ trước nhà thoải mái, mặt phố Lương Văn Can  nối thông  phố Tô Hiệu và Lê Hồng Phong, mặt bên đường ngõ rộng 3m nối thông sang phố ẩm thực kinh doanh sầm uất.- Diện tích 70m² đất ở đô thị, nhà 03 tầng với 3 phòng ngủ, đầy đủ công năng. Mặt tiền 13.5 m bề thế phù hợp mọi hình thức kinh doanh.- Trước nhà 2 ô tô tránh, dừng đỗ ngày đêm, xung quanh hàng xóm dân trí cao an ninh trật tự đảm bảo an toàn.- Pháp lí sổ đỏ chính chủ, vuông đẹp chuẩn chỉ, không lỗi phong thủy, sổ để trong két sẵn sàng giao dịch.+ Giá bán 15,xx tỷ, có thương lượng.Liên hệ chính chủ: 0865552***.",Nhà mặt phố,,Sổ đỏ,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0, 09/11/2023,23/11/2023,Bán,2620656,Đông-Nam,
"Mở bán Canopy Vinhomes Smart City - cơ hội mua nhà từ móng giá tốt nhất","2,5Tỷ ","41m2","['Hà Nội', 'Quận Nam Từ Liêm', 'Mua bán Căn hộ chung cư tại Phường Tây Mỗ']","𝐂𝐚𝐧𝐨𝐩𝐲 - 𝐏𝐡𝐚̂𝐧 𝐤𝐡𝐮 𝐜𝐚𝐨 𝐜𝐚̂́𝐩 𝐦𝐨̛́𝐢 𝐭𝐚̣𝐢 𝐕𝐢𝐧𝐡𝐨𝐦𝐞𝐬 𝐒𝐦𝐚𝐫𝐭 𝐂𝐢𝐭𝐲 đ𝐚𝐧𝐠 đ𝐮̛𝐨̛̣𝐜 𝐜𝐡𝐨̛̀ đ𝐨́𝐧 𝐧𝐡𝐚̂́𝐭 𝐭𝐡𝐨̛̀𝐢 đ𝐢𝐞̂̉𝐦 𝐧𝐚̀𝐲 𝐜𝐨́ 𝐠𝐢̀ đ𝐚̣̆𝐜 𝐛𝐢𝐞̣̂𝐭? CĐT thuộc quỹ đầu tư toàn cầu đến từ Singapore, thuộc top 10 thế giới có vốn 6-700 tỉ đô Canopy được quản lý, vận hành bởi Vinhomes Vị trí cửa ngõ thuận tiện kết nối Gần 2 phân khu cao cấp Tonkin và Masteri nên được thừa hưởng tiện ích nội khu Thuận tiện đỗ xe với 2 hầm và ngay gần 2 nhà xe nổi Thiết kế hiện đại, đa dạng loại hình căn hộ: 100% căn hộ đều có ban công, có căn giấu bếp, 2pn có căn góc, có căn 3pn+1; hành lang 1,8m, trần cao 2,7m Mật độ xây dựng thấp chỉ 16 căn/sàn với 6-7 thang máy Bể bơi tràn viền chuẩn resort Singapore Phân khu duy nhất có bể sục nóng lạnh và vườn trị liệu Độ phủ xanh cao nhất Vin Smart Chính sách bán hàng siêu tốt:- Chỉ 10% được ký HĐMB- Tiến độ giãn chỉ 2-5%/2 tháng- Vay tối đa 70%, hỗ trợ lãi suất tới 48 tháng… và rất nhiều ưu điểm khác chắc chắn sẽ đem lại cho cư dân tương lai 1 không gian sống tuyệt vời! CHIẾT KHẤU > 9%- 3% cho 100 khách hàng đầu tiên ký HĐMB- 5% kể từ 6/11 đến khi có thông báo mới- 1% nếu không nhận BLNH- 5%/năm/dòng tiền đối với KH thanh toán sớmLiên hệ em Hằng để chọn căn phù hợp nhất! 090.222.03***Em Hằng S103 hỗ trợ 24/7VPBH: Trường Phát Land S205",Căn hộ,,,,,,,,,,,,,,,,,,,, 06/11/2023,20/11/2023,Bán,2614387,,
"Bán gấp - chung cư A5 Xã Đàn – Phạm Ngọc Thạch – Học viện Ngân Hàng - Đống Đa - Nội thất đầy đủ","600 - 805Triệu ","50 - 60m2","['Hà Nội', 'Quận Đống Đa', 'Mua bán Căn hộ chung cư tại Phố Xã Đàn']","
Bán chung cư A5 Xã Đàn – Phạm Ngọc Thạch – Học viện Ngân Hàng - Đống Đa Liên hệ trực tiếp Hưng Chủ Đầu Tư : 0982882*** (miễn môi giới - trung gian).  Giá: 600 triệu - 650tr - 700tr - 900tr - 1 tỷ/căn. Diện tích: 45m2 - 48m2 - 50m2 - 52m2 - 58m2 - 65m2 Giá đã bao gồm phí VAT làm sổ. Thiết kế 1 - 2 phòng ngủ rộng và thoáng đẹp.- Gần nhiều tuyến đường lớn như Xã Đàn, Kim liên, Phạm ngọc thạch, ô chợ dừa, đại cổ việt. Có 2 tầng hầm rộng để ô tô và xe máy, khu dân trí cao. Thang máy nhập khẩu tốc độ cao. Full nội thất: Sàn gỗ, tủ bếp, thiết bị vệ sinh nhập, giường tủ, kệ tivi, ghế sofa, bình nóng lạnh, truyền hình cáp, internet đầy đủ. Bảo vệ 24/24, an ninh tốt., camera.. Gần nhiều trung tâm thương mại, công viên, trường học cấp 1 cấp 2.- Gần đại học Xây Dựng, Bách Khoa, Kinh Tế Quốc Dân.- Gần chợ đầu mối, công viên điều hòa Đại Học Y. Pháp lý, ký HDMB, giấy phép xây dựng, tách sổ hồng theo quy định nhà nước.  Tôi là chủ : 0982882***Liên hệ trực tiếp Hưng Chủ Đầu Tư để mua nhà giá gốcADD ZALO ĐỂ NHẬN VIDEO CĂN HỘ",Căn hộ,,Sổ hồng,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0, 05/11/2023,19/11/2023,Bán,1167182,,
